TransactionID,Date,SendingInstitution,ReceivingInstitution,AssetType,Network,Region,Amount_USD,SettlementStatus,SettlementTime_Seconds,TraditionalRail_Benchmark_Hours,Fee_BPS,Fee_USD,SettlementTime_Missing_Reason,log_amount,z_score,is_anomalous
TXN102238,2026-03-26,Deutsche Bank,HSBC,Tokenised Equity,Public Blockchain,APAC,64844.46,Settled,53.8,38.9,1.35,8.75,N/A,11.079762179583836,0.0821490847837197,False
TXN102239,2026-05-09,UBS,HSBC,Tokenised Deposit,Public Blockchain,UK,236091.62,Settled,58.5,31.3,2.83,66.81,N/A,12.371979464643514,1.076368526212827,False
TXN102240,2026-01-08,BNY Mellon,Barclays,Regulated Stablecoin,Hybrid Network,EU,12401.97,Settled,19.4,35.4,2.78,3.45,N/A,9.425691239042752,-1.190477048299562,False
TXN102241,2026-06-06,UBS,BNY Mellon,Tokenised Bond,Permissioned Ledger,APAC,123873.58,Settled,10.5,55.9,1.08,13.38,N/A,11.727024881111909,0.5801467272942946,False
TXN102242,2026-04-06,Standard Chartered,UBS,Tokenised Deposit,Public Blockchain,EU,82598.32,Settled,51.6,43.8,1.31,10.82,N/A,11.321756727029662,0.2683373416443815,False
TXN102243,2026-04-12,UBS,Barclays,Regulated Stablecoin,Permissioned Ledger,APAC,182677.15,Settled,6.9,49.5,0.55,10.05,N/A,12.115481140249628,0.8790212040907471,False
TXN102244,2026-01-05,Deutsche Bank,UBS,Tokenised Bond,Permissioned Ledger,MEA,32752.49,Pending,,41.4,0.52,1.7,Pending,10.39676480027126,-0.4433424720997137,False
TXN102245,2026-03-27,Deutsche Bank,Barclays,Tokenised Deposit,Public Blockchain,EU,30257.66,Settled,33.0,25.9,2.54,7.69,N/A,10.31753770348014,-0.5042990316724947,False
TXN102246,2026-06-24,Deutsche Bank,UBS,Tokenised Real Estate Fund,Permissioned Ledger,MEA,394395.21,Settled,11.9,22.1,3.51,138.43,N/A,12.885111292130977,1.4711671756369613,False
TXN102247,2026-02-03,Citi,Barclays,Regulated Stablecoin,Permissioned Ledger,APAC,61132.47,Settled,9.5,22.3,2.86,17.48,N/A,11.020814785684601,0.03679553185280356,False
TXN102248,2026-07-12,Deutsche Bank,Citi,Regulated Stablecoin,Permissioned Ledger,MEA,139834.42,Settled,10.0,28.7,4.03,56.35,N/A,11.848221438636767,0.6733941827482974,False
TXN102249,2026-02-24,Barclays,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,US,295851.81,Settled,4.9,29.2,3.73,110.35,N/A,12.59761734611618,1.2499721229737548,False
TXN102250,2026-04-29,Standard Chartered,UBS,Tokenised Deposit,Permissioned Ledger,UK,17395.46,Settled,4.5,27.8,3.51,6.11,N/A,9.76402201622835,-0.930168630976227,False
TXN102251,2026-06-20,Barclays,BNY Mellon,Tokenised Deposit,Permissioned Ledger,APAC,35931.22,Settled,8.6,51.6,4.0,14.37,N/A,10.48938966500652,-0.3720777998621156,False
TXN102252,2026-06-07,Barclays,Standard Chartered,Tokenised Real Estate Fund,Public Blockchain,US,137455.14,Settled,74.2,36.0,4.34,59.66,N/A,11.83106016338506,0.6601904640763437,False
TXN102253,2026-04-24,JPMorgan,Standard Chartered,Tokenised Deposit,Hybrid Network,MEA,9037.84,Settled,35.6,42.3,2.08,1.88,N/A,9.109286126568618,-1.4339160719269388,False
TXN102254,2026-05-25,BNY Mellon,Deutsche Bank,Tokenised Deposit,Public Blockchain,MEA,22910.04,Settled,45.1,36.2,3.14,7.19,N/A,10.039374169441226,-0.7183153558894728,False
TXN102255,2026-01-26,UBS,Citi,Regulated Stablecoin,Permissioned Ledger,US,943838.84,Settled,14.5,51.8,1.71,161.4,N/A,13.75771176971663,2.14253751671386,False
TXN102256,2026-05-16,Deutsche Bank,HSBC,Regulated Stablecoin,Hybrid Network,APAC,38801.44,Settled,32.3,45.9,2.91,11.29,N/A,10.566238410232025,-0.3129511209080415,False
TXN102257,2026-02-16,Citi,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,MEA,20137.8,Settled,2.2,43.9,1.88,3.79,N/A,9.910403581577858,-0.8175440748586508,False
TXN102258,2026-04-23,Barclays,Standard Chartered,Tokenised Deposit,Permissioned Ledger,UK,28438.04,Settled,3.2,30.9,4.16,11.83,N/A,10.255518128073193,-0.5520162912477038,False
TXN102259,2026-03-17,UBS,Standard Chartered,Tokenised Bond,Public Blockchain,APAC,149897.05,Settled,65.0,31.7,2.82,42.27,N/A,11.917710675333627,0.7268585272458227,False
TXN102260,2026-03-13,Deutsche Bank,HSBC,Tokenised Equity,Public Blockchain,MEA,8492.12,Settled,62.1,40.0,3.83,3.25,N/A,9.04701170296313,-1.481829409233449,False
TXN102261,2026-03-30,Deutsche Bank,Citi,Tokenised Deposit,Public Blockchain,MEA,91540.06,Settled,80.7,33.7,4.42,40.46,N/A,11.424542893777907,0.3474200210610712,False
TXN102262,2026-02-15,Citi,Deutsche Bank,Tokenised Deposit,Hybrid Network,MEA,79343.36,Settled,26.2,44.8,1.8,14.28,N/A,11.281552645923703,0.23740471172023478,False
TXN102263,2026-07-15,Deutsche Bank,Barclays,Regulated Stablecoin,Public Blockchain,APAC,41658.15,Settled,40.3,31.9,1.34,5.58,N/A,10.63727631134229,-0.25829524903670753,False
TXN102264,2026-02-02,JPMorgan,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,MEA,14148.89,Settled,9.1,27.4,1.34,1.9,N/A,9.557462129189577,-1.0890938039233329,False
TXN102265,2026-01-01,UBS,Barclays,Regulated Stablecoin,Permissioned Ledger,APAC,218287.56,Settled,1.3,32.8,1.8,39.29,N/A,12.293573136217528,1.0160434578567021,False
TXN102266,2026-05-27,Citi,HSBC,Tokenised Deposit,Public Blockchain,APAC,85653.14,Settled,36.0,37.7,4.35,37.26,N/A,11.358072838836296,0.2962786057125228,False
TXN102267,2026-01-31,BNY Mellon,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,EU,76318.14,Settled,10.7,32.5,3.42,26.1,N/A,11.242679037714865,0.20749573473426253,False
TXN102268,2026-05-22,Citi,Deutsche Bank,Tokenised Deposit,Hybrid Network,APAC,93771.11,Settled,15.7,50.5,3.38,31.69,N/A,11.448622756026776,0.3659468334412771,False
TXN102269,2026-02-22,JPMorgan,Barclays,Regulated Stablecoin,Public Blockchain,UK,169068.02,Settled,46.1,29.5,3.9,65.94,N/A,12.038062312898527,0.819455909480442,False
TXN102270,2026-02-17,HSBC,UBS,Tokenised Deposit,Public Blockchain,APAC,76660.0,Settled,48.9,36.7,2.53,19.39,N/A,11.24714838346204,0.21093440598845864,False
TXN102271,2026-03-10,HSBC,Standard Chartered,Tokenised Deposit,Permissioned Ledger,EU,116684.38,Settled,8.5,22.8,3.16,36.87,N/A,11.667236531934781,0.534146151531909,False
TXN102272,2026-04-15,Standard Chartered,Barclays,Tokenised Real Estate Fund,Hybrid Network,EU,31171.51,Settled,28.1,49.4,3.4,10.6,N/A,10.347291895666263,-0.48140644489356466,False
TXN102273,2026-03-31,BNY Mellon,Deutsche Bank,Tokenised Real Estate Fund,Public Blockchain,APAC,144370.7,Settled,28.6,29.1,1.29,18.62,N/A,11.88014650285411,0.6979570174052335,False
TXN102274,2026-07-09,UBS,JPMorgan,Tokenised Equity,Public Blockchain,EU,120689.11,Settled,53.3,49.0,1.96,23.66,N/A,11.700981465037495,0.5601091756520308,False
TXN102275,2026-07-13,JPMorgan,Standard Chartered,Tokenised Deposit,Hybrid Network,APAC,301990.4,Settled,17.4,39.3,4.39,132.57,N/A,12.618153819130342,1.265772686056395,False
TXN102276,2026-07-11,Standard Chartered,JPMorgan,Tokenised Deposit,Public Blockchain,EU,75732.47,Settled,45.2,30.6,1.14,8.63,N/A,11.23497548173686,0.20156869350828513,False
TXN102277,2026-07-17,Deutsche Bank,Standard Chartered,Tokenised Deposit,Hybrid Network,APAC,311924.98,Settled,25.7,9.2,2.84,88.59,N/A,12.650521195055164,1.2906758310495505,False
TXN102278,2026-03-04,UBS,Citi,Tokenised Real Estate Fund,Public Blockchain,EU,187038.13,Settled,71.5,59.5,2.74,51.25,N/A,12.139073125283614,0.8971726484754357,False
TXN102279,2026-03-14,Citi,Barclays,Tokenised Bond,Public Blockchain,EU,113182.25,Pending,,44.6,1.7,19.24,Pending,11.636763465604966,0.5107004699616754,False
TXN102280,2026-06-10,Standard Chartered,Barclays,Tokenised Real Estate Fund,Permissioned Ledger,US,42190.47,Settled,6.0,19.7,1.7,7.17,N/A,10.649973346891114,-0.24852627307801345,False
TXN102281,2026-06-18,JPMorgan,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,EU,143254.8,Settled,8.2,38.9,2.38,34.09,N/A,11.872387122413539,0.6919870253793919,False
TXN102282,2026-03-30,Deutsche Bank,UBS,Tokenised Bond,Public Blockchain,UK,49194.17,Settled,83.2,32.1,3.67,18.05,N/A,10.80355072692963,-0.1303653269558696,False
TXN102283,2026-06-25,HSBC,UBS,Tokenised Deposit,Hybrid Network,APAC,105453.14,Settled,35.5,61.6,3.12,32.9,N/A,11.5660314454492,0.4562799399289335,False
TXN102284,2026-01-13,Barclays,BNY Mellon,Tokenised Equity,Hybrid Network,UK,668665.18,Settled,28.1,23.9,2.04,136.41,N/A,13.413040231019092,1.8773505790042695,False
TXN102285,2026-03-14,Barclays,BNY Mellon,Regulated Stablecoin,Hybrid Network,EU,359051.67,Settled,16.1,16.6,3.3,118.49,N/A,12.791224369801025,1.3989314885310793,False
TXN102286,2026-03-18,Standard Chartered,Deutsche Bank,Tokenised Real Estate Fund,Permissioned Ledger,UK,62726.54,Settled,5.8,41.4,3.16,19.82,N/A,11.04655586463556,0.05660046824569656,False
TXN102287,2026-06-08,Deutsche Bank,BNY Mellon,Tokenised Deposit,Permissioned Ledger,UK,27173.23,Settled,8.2,49.2,4.15,11.28,N/A,10.210024376721364,-0.5870187421361714,False
TXN102288,2026-03-09,HSBC,Citi,Tokenised Equity,Public Blockchain,MEA,43216.43,Settled,57.3,32.1,4.38,18.93,N/A,10.673999165081394,-0.23004104167212475,False
TXN102289,2026-04-08,HSBC,Citi,Regulated Stablecoin,Permissioned Ledger,MEA,110459.53,Settled,4.8,31.9,2.96,32.7,N/A,11.612413541560633,0.4919658746563043,False
TXN102290,2026-05-05,HSBC,Barclays,Regulated Stablecoin,Permissioned Ledger,EU,5594.59,Settled,11.6,40.0,1.32,0.74,N/A,8.629734066482229,-1.8028787741192784,False
TXN102291,2026-04-12,Standard Chartered,Citi,Tokenised Deposit,Public Blockchain,APAC,162921.24,Settled,75.1,11.3,1.62,26.39,N/A,12.001028310747134,0.7909623075463516,False
TXN102292,2026-05-12,Citi,BNY Mellon,Tokenised Real Estate Fund,Hybrid Network,APAC,27921.25,Settled,13.0,65.1,3.17,8.85,N/A,10.237179141021869,-0.5661261299515725,False
TXN102293,2026-04-12,Standard Chartered,UBS,Regulated Stablecoin,Permissioned Ledger,UK,30148.68,Settled,12.6,33.8,0.74,2.23,N/A,10.313929588500333,-0.5070750803303409,False
TXN102294,2026-01-19,UBS,HSBC,Regulated Stablecoin,Hybrid Network,APAC,67370.86,Settled,6.5,41.3,0.96,6.47,N/A,11.117982702301513,0.11155558412933214,False
TXN102295,2026-07-17,Standard Chartered,HSBC,Regulated Stablecoin,Permissioned Ledger,UK,15173.42,Settled,5.5,18.4,1.3,1.97,N/A,9.627366394439441,-1.0353101404839273,False
TXN102296,2026-03-23,BNY Mellon,UBS,Tokenised Real Estate Fund,Public Blockchain,US,20548.5,Settled,54.3,29.3,3.94,8.1,N/A,9.930591888728136,-0.8020113872136148,False
TXN102297,2026-05-21,HSBC,JPMorgan,Tokenised Equity,Permissioned Ledger,APAC,70545.88,Settled,9.1,41.6,2.07,14.6,N/A,11.16403273234841,0.14698603044850955,False
TXN102298,2026-01-23,Standard Chartered,BNY Mellon,Tokenised Equity,Permissioned Ledger,MEA,55495.15,Settled,2.5,49.5,2.68,14.87,N/A,10.92406892795899,-0.03763979240777187,False
TXN102299,2026-03-24,BNY Mellon,Standard Chartered,Tokenised Deposit,Permissioned Ledger,MEA,1660.36,Settled,6.0,44.8,2.24,0.37,N/A,7.4153918230347236,-2.737181914112016,False
TXN102300,2026-04-19,Citi,Deutsche Bank,Tokenised Real Estate Fund,Public Blockchain,US,63743.68,Settled,69.6,12.0,3.13,19.95,N/A,11.062641008558053,0.06897622191408218,False
TXN102301,2026-03-16,UBS,JPMorgan,Tokenised Deposit,Permissioned Ledger,MEA,32102.06,Settled,2.6,41.4,4.44,14.25,N/A,10.376706631677571,-0.45877503240197537,False
TXN102302,2026-05-09,UBS,BNY Mellon,Tokenised Deposit,Permissioned Ledger,US,82553.48,Settled,8.0,13.7,3.01,24.85,N/A,11.321213718015013,0.2679195557770377,False
TXN102303,2026-03-29,BNY Mellon,Citi,Tokenised Deposit,Permissioned Ledger,MEA,207077.4,Settled,9.3,34.5,2.07,42.87,N/A,12.240852744503469,0.9754808999897757,False
TXN102304,2026-02-23,Citi,Deutsche Bank,Tokenised Bond,Permissioned Ledger,APAC,49310.51,Pending,,30.7,0.55,2.71,Pending,10.805912801341076,-0.12854796982165279,False
TXN102305,2026-07-18,HSBC,Citi,Tokenised Bond,Hybrid Network,EU,613092.02,Settled,27.6,16.3,2.61,160.02,N/A,13.326271948920029,1.8105919046236603,False
TXN102306,2026-03-30,HSBC,BNY Mellon,Tokenised Bond,Permissioned Ledger,UK,901492.26,Settled,12.0,57.9,2.18,196.53,N/A,13.711807845169385,2.1072194825485315,False
TXN102307,2026-05-23,Citi,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,US,93650.29,Settled,4.2,34.6,0.57,5.34,N/A,11.44733348247037,0.36495487887611283,False
TXN102308,2026-03-06,JPMorgan,Standard Chartered,Regulated Stablecoin,Public Blockchain,MEA,9897.37,Settled,98.8,48.0,1.14,1.13,N/A,9.200125376102317,-1.3640252347005486,False
TXN102309,2026-03-17,Citi,BNY Mellon,Tokenised Deposit,Permissioned Ledger,APAC,53282.15,Settled,6.4,49.1,3.37,17.96,N/A,10.883375425088278,-0.06894897868912081,False
TXN102310,2026-07-18,Deutsche Bank,BNY Mellon,Tokenised Bond,Public Blockchain,MEA,18955.41,Settled,63.0,29.1,0.75,1.42,N/A,9.849897411889236,-0.8640969347579507,False
TXN102311,2026-05-23,Standard Chartered,Citi,Tokenised Deposit,Permissioned Ledger,UK,269274.48,Settled,13.2,26.3,4.0,107.71,N/A,12.503490223781675,1.1775516283149023,False
TXN102312,2026-05-29,BNY Mellon,Standard Chartered,Tokenised Deposit,Permissioned Ledger,US,78191.59,Settled,6.4,51.5,1.39,10.87,N/A,11.266930165010423,0.2261543167796984,False
TXN102313,2026-05-27,Standard Chartered,Deutsche Bank,Tokenised Deposit,Public Blockchain,MEA,69123.53,Settled,54.5,38.3,1.61,11.13,N/A,11.143664939524848,0.13131524826790275,False
TXN102314,2026-03-01,Barclays,BNY Mellon,Tokenised Deposit,Hybrid Network,APAC,66755.82,Settled,21.5,48.8,4.08,27.24,N/A,11.108811743327909,0.10449953727596994,False
TXN102315,2026-04-03,JPMorgan,Barclays,Tokenised Deposit,Public Blockchain,EU,19465.52,Settled,76.4,38.5,1.03,2.0,N/A,9.876451345873251,-0.8436665955893226,False
TXN102316,2026-06-10,Standard Chartered,JPMorgan,Tokenised Real Estate Fund,Permissioned Ledger,MEA,10558.91,Settled,7.6,55.6,2.37,2.5,N/A,9.264820034496662,-1.3142497922297403,False
TXN102317,2026-02-18,Barclays,Citi,Tokenised Deposit,Permissioned Ledger,MEA,174506.45,Settled,8.3,21.9,2.77,48.34,N/A,12.069722713123024,0.8438151142291761,False
TXN102318,2026-02-04,Barclays,JPMorgan,Tokenised Real Estate Fund,Public Blockchain,US,79887.08,Settled,58.2,20.5,2.55,20.37,N/A,11.288381934141851,0.2426590998143328,False
TXN102319,2026-06-21,BNY Mellon,Standard Chartered,Tokenised Deposit,Public Blockchain,UK,40293.43,Settled,49.4,40.6,4.01,16.16,N/A,10.60396852498292,-0.2839219366939034,False
TXN102320,2026-04-12,HSBC,Deutsche Bank,Tokenised Real Estate Fund,Permissioned Ledger,MEA,108709.75,Settled,6.9,58.0,3.11,33.81,N/A,11.596445964263568,0.47968057560883726,False
TXN102321,2026-01-11,BNY Mellon,JPMorgan,Tokenised Deposit,Permissioned Ledger,US,30939.3,Settled,8.4,44.7,1.47,4.55,N/A,10.339814820266216,-0.48715923416028195,False
TXN102322,2026-04-09,Barclays,Citi,Tokenised Bond,Permissioned Ledger,UK,87995.41,Settled,8.5,31.6,1.1,9.68,N/A,11.385051297173641,0.31703556979966896,False
TXN102323,2026-07-19,BNY Mellon,JPMorgan,Tokenised Equity,Permissioned Ledger,UK,473584.64,Settled,7.5,37.3,1.22,57.78,N/A,13.068088041146298,1.6119477110034457,False
TXN102324,2026-04-20,Barclays,HSBC,Tokenised Real Estate Fund,Permissioned Ledger,UK,23565.34,Settled,10.0,25.4,3.49,8.22,N/A,10.067574701734346,-0.6966181399578857,False
TXN102325,2026-03-15,Deutsche Bank,Barclays,Tokenised Equity,Permissioned Ledger,MEA,58156.91,Settled,10.8,21.7,1.98,11.52,N/A,10.970917176210955,-0.0015952047463011843,False
TXN102326,2026-07-13,UBS,Citi,Tokenised Deposit,Permissioned Ledger,UK,51032.95,Settled,6.0,47.4,1.62,8.27,N/A,10.840246376510146,-0.10213205020695698,False
TXN102327,2026-06-23,Standard Chartered,JPMorgan,Regulated Stablecoin,Public Blockchain,MEA,550397.58,Failed,,26.9,1.46,80.36,Failed,13.218397985656082,1.727594723931969,False
TXN102328,2026-01-09,BNY Mellon,Citi,Regulated Stablecoin,Hybrid Network,US,363154.34,Settled,39.3,27.9,1.01,36.68,N/A,12.802585955593695,1.4076729824045466,False
TXN102329,2026-01-03,Barclays,UBS,Tokenised Deposit,Permissioned Ledger,UK,94868.43,Settled,7.0,20.4,2.86,27.13,N/A,11.460256804147097,0.3748979571860819,False
TXN102330,2026-03-26,Standard Chartered,UBS,Regulated Stablecoin,Permissioned Ledger,APAC,4915.4,Settled,7.8,43.3,4.05,1.99,N/A,8.500331834340825,-1.902439596007963,False
TXN102331,2026-01-26,Citi,BNY Mellon,Tokenised Equity,Permissioned Ledger,APAC,69265.13,Settled,13.7,30.8,3.47,24.04,N/A,11.145711321114684,0.1328897144081718,False
TXN102332,2026-03-13,Barclays,Deutsche Bank,Tokenised Equity,Permissioned Ledger,MEA,122979.63,Settled,9.4,35.1,2.5,30.74,N/A,11.719782142278532,0.5745742343083307,False
TXN102333,2026-02-17,BNY Mellon,JPMorgan,Tokenised Real Estate Fund,Permissioned Ledger,APAC,144214.79,Failed,,56.6,0.65,9.37,Failed,11.879065998531704,0.697125687863132,False
TXN102334,2026-07-13,Deutsche Bank,Standard Chartered,Tokenised Bond,Public Blockchain,EU,124013.61,Settled,60.5,47.5,2.8,34.72,N/A,11.728154660227284,0.5810159683840197,False
TXN102335,2026-07-17,UBS,Citi,Regulated Stablecoin,Permissioned Ledger,UK,21363.95,Settled,4.1,29.0,3.86,8.25,N/A,9.969507007799235,-0.7720704721729771,False
TXN102336,2026-06-05,Citi,Standard Chartered,Tokenised Bond,Hybrid Network,US,69713.78,Failed,,21.1,2.04,14.22,Failed,11.15216762591877,0.13785713268235003,False
TXN102337,2026-04-27,UBS,Standard Chartered,Regulated Stablecoin,Public Blockchain,US,66439.94,Settled,92.9,29.9,1.07,7.11,N/A,11.104068711730699,0.10085029478418527,False
TXN102338,2026-06-03,UBS,HSBC,Tokenised Deposit,Permissioned Ledger,EU,155724.5,Settled,5.7,26.0,1.26,19.62,N/A,11.95585012090544,0.7562026466220566,False
TXN102339,2026-06-02,Deutsche Bank,JPMorgan,Regulated Stablecoin,Permissioned Ledger,EU,11932.39,Settled,13.6,17.2,2.34,2.79,N/A,9.387095632312759,-1.2201721336450109,False
TXN102340,2026-01-12,JPMorgan,Deutsche Bank,Tokenised Bond,Permissioned Ledger,APAC,53665.92,Settled,10.4,31.2,3.07,16.48,N/A,10.890552075784242,-0.06342733327486397,False
TXN102341,2026-05-13,HSBC,Citi,Tokenised Real Estate Fund,Permissioned Ledger,EU,79011.99,Settled,6.9,45.7,2.16,17.07,N/A,11.277367548311712,0.23418473822334113,False
TXN102342,2026-02-17,JPMorgan,UBS,Tokenised Bond,Hybrid Network,UK,55917.31,Pending,,32.5,1.15,6.43,Pending,10.931647154705654,-0.03180917827638446,False
TXN102343,2026-02-06,Barclays,UBS,Tokenised Deposit,Hybrid Network,UK,22136.9,Settled,19.4,17.4,4.01,8.88,N/A,10.005046350815483,-0.7447268464755852,False
TXN102344,2026-02-13,BNY Mellon,Deutsche Bank,Tokenised Equity,Hybrid Network,EU,99575.4,Settled,18.5,33.5,0.75,7.47,N/A,11.508680467704961,0.4121546540984959,False
TXN102345,2026-01-15,BNY Mellon,JPMorgan,Tokenised Bond,Public Blockchain,MEA,23794.38,Settled,63.6,36.5,1.26,3.0,N/A,10.077246723169239,-0.6891765805083495,False
TXN102346,2026-02-12,HSBC,BNY Mellon,Tokenised Bond,Hybrid Network,EU,71518.89,Settled,24.5,41.1,0.56,4.01,N/A,11.177730871814893,0.15752524604827253,False
TXN102347,2026-06-25,BNY Mellon,Barclays,Tokenised Real Estate Fund,Public Blockchain,UK,99965.1,Settled,52.3,31.0,2.25,22.49,N/A,11.51258640749674,0.41515984627703734,False
TXN102348,2026-03-28,Citi,UBS,Tokenised Bond,Permissioned Ledger,EU,5567.19,Settled,4.3,20.0,1.34,0.75,N/A,8.624825324995278,-1.8066555121924348,False
TXN102349,2026-03-11,HSBC,Barclays,Tokenised Deposit,Public Blockchain,US,15438.84,Settled,39.8,33.3,1.99,3.07,N/A,9.644706460830774,-1.0219688616438614,False
TXN102350,2026-02-15,HSBC,Deutsche Bank,Regulated Stablecoin,Public Blockchain,EU,43581.49,Settled,90.2,53.0,4.34,18.91,N/A,10.68241074316745,-0.22356925510577358,False
TXN102351,2026-04-18,Barclays,Standard Chartered,Tokenised Deposit,Hybrid Network,US,180993.79,Settled,13.8,41.1,0.97,17.56,N/A,12.106223525303294,0.8718984849727432,False
TXN102352,2026-05-03,BNY Mellon,UBS,Tokenised Bond,Permissioned Ledger,US,13897.12,Settled,7.1,13.1,2.46,3.42,N/A,9.539508858172873,-1.1029068764525622,False
TXN102353,2026-06-20,Citi,Barclays,Tokenised Deposit,Permissioned Ledger,US,94914.9,Settled,4.2,35.3,4.22,40.05,N/A,11.460746515347942,0.37527473623260577,False
TXN102354,2026-01-21,Citi,BNY Mellon,Tokenised Deposit,Public Blockchain,EU,297434.96,Settled,43.7,32.3,2.13,63.35,N/A,12.602954220291751,1.2540782621835924,False
TXN102355,2026-05-31,UBS,JPMorgan,Tokenised Bond,Hybrid Network,EU,193320.61,Settled,9.7,17.7,1.42,27.45,N/A,12.172110454084905,0.9225912487115497,False
TXN102356,2026-04-17,JPMorgan,Standard Chartered,Tokenised Deposit,Permissioned Ledger,APAC,38433.75,Settled,7.5,41.6,0.76,2.92,N/A,10.55671727727398,-0.32027658822748045,False
TXN102357,2026-03-21,HSBC,UBS,Tokenised Bond,Permissioned Ledger,MEA,216386.2,Settled,5.9,49.0,2.22,48.04,N/A,12.284824674482314,1.0093124762792913,False
TXN102358,2026-02-16,Standard Chartered,Barclays,Tokenised Bond,Hybrid Network,UK,180661.17,Settled,16.3,37.8,1.9,34.33,N/A,12.104384102145037,0.8704832506417229,False
TXN102359,2026-04-27,Citi,JPMorgan,Tokenised Equity,Hybrid Network,APAC,30372.91,Settled,22.9,24.4,1.94,5.89,N/A,10.321339295225313,-0.5013741238685777,False
TXN102360,2026-05-04,UBS,Citi,Tokenised Deposit,Hybrid Network,MEA,29497.33,Settled,29.9,29.0,4.19,12.36,N/A,10.292088930556003,-0.5238790706444407,False
TXN102361,2026-05-23,Citi,HSBC,Regulated Stablecoin,Public Blockchain,MEA,174502.56,Settled,65.5,38.9,0.61,10.64,N/A,12.06970042156265,0.8437979633189078,False
TXN102362,2026-01-25,Citi,HSBC,Tokenised Real Estate Fund,Permissioned Ledger,MEA,20007.92,Failed,,28.3,1.65,3.3,Failed,9.90393345310769,-0.8225221289273889,False
TXN102363,2026-02-05,UBS,Standard Chartered,Tokenised Bond,Public Blockchain,APAC,62045.99,Settled,69.1,57.9,3.1,19.23,N/A,11.035647280189421,0.04820750921302042,False
TXN102364,2026-02-20,Deutsche Bank,BNY Mellon,Tokenised Equity,Permissioned Ledger,EU,1044390.95,Pending,,15.2,4.49,468.93,Pending,13.858945408002606,2.220425695795036,False
TXN102365,2026-01-15,Barclays,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,UK,133500.03,Settled,7.9,48.0,3.79,50.6,N/A,11.801864472148484,0.6377275825091591,False
TXN102366,2026-03-09,Citi,UBS,Tokenised Equity,Hybrid Network,EU,40970.02,Settled,34.9,39.0,3.45,14.13,N/A,10.62062026649657,-0.2711102483362768,False
TXN102367,2026-01-21,UBS,Citi,Tokenised Deposit,Public Blockchain,EU,123596.16,Settled,58.4,39.1,1.82,22.49,N/A,11.724782846395465,0.578421727536731,False
TXN102368,2026-05-21,UBS,Barclays,Tokenised Bond,Permissioned Ledger,US,33868.22,Settled,11.8,61.2,3.55,12.02,N/A,10.430261916317233,-0.41757011601861116,False
TXN102369,2026-01-19,Citi,UBS,Tokenised Deposit,Hybrid Network,UK,27659.74,Failed,,24.8,2.24,6.2,Failed,10.227769358295445,-0.5733659254831749,False
TXN102370,2026-02-03,JPMorgan,UBS,Regulated Stablecoin,Permissioned Ledger,UK,233268.88,Settled,13.7,60.1,2.51,58.55,N/A,12.359951345517125,1.067114208059414,False
TXN102371,2026-03-19,BNY Mellon,Deutsche Bank,Tokenised Deposit,Hybrid Network,US,261747.96,Settled,33.3,34.2,2.51,65.7,N/A,12.475141155467965,1.1557401302102386,False
TXN102372,2026-05-05,BNY Mellon,Barclays,Tokenised Deposit,Permissioned Ledger,APAC,9936.66,Settled,3.2,60.7,1.54,1.53,N/A,9.204086859461905,-1.3609773078398444,False
TXN102373,2026-07-15,Citi,BNY Mellon,Tokenised Deposit,Permissioned Ledger,EU,30099.62,Settled,8.8,32.8,3.98,11.98,N/A,10.312301048531475,-0.5083280631815241,False
TXN102374,2026-04-27,Deutsche Bank,UBS,Tokenised Deposit,Hybrid Network,MEA,49351.19,Settled,15.6,46.8,3.62,17.87,N/A,10.806737420776699,-0.12791351562872785,False
TXN102375,2026-02-21,Barclays,HSBC,Tokenised Real Estate Fund,Public Blockchain,UK,6046.04,Settled,59.4,26.4,2.44,1.48,N/A,8.707324175101673,-1.7431816973629606,False
TXN102376,2026-01-27,UBS,HSBC,Tokenised Deposit,Hybrid Network,EU,251230.5,Settled,24.7,39.5,0.75,18.84,N/A,12.43413010380367,1.124186624968113,False
TXN102377,2026-06-06,JPMorgan,Barclays,Tokenised Deposit,Hybrid Network,MEA,91775.0,Settled,22.9,45.2,1.29,11.84,N/A,11.427106104519238,0.3493921305359828,False
TXN102378,2026-06-05,HSBC,Standard Chartered,Regulated Stablecoin,Public Blockchain,UK,11695.95,Settled,59.1,4.5,4.06,4.75,N/A,9.367083403041246,-1.2355693486785153,False
TXN102379,2026-02-04,Barclays,Citi,Tokenised Deposit,Hybrid Network,US,48443.66,Settled,25.5,28.6,1.44,6.98,N/A,10.788177394526338,-0.14219341974770983,False
TXN102380,2026-05-16,JPMorgan,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,US,63132.41,Settled,8.0,47.2,2.8,17.68,N/A,11.053005385426408,0.06156266696591161,False
TXN102381,2026-05-24,UBS,Standard Chartered,Tokenised Bond,Public Blockchain,US,60924.85,Settled,72.4,68.9,0.59,3.59,N/A,11.017412829975896,0.03417810013788937,False
